Class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.454150945,0.267107129,-0.402880311,0.999897122,0.466566592,0.258332938,-0.393282592,0.999204099,0.472264141,0.258527637,-0.39327535,0.999251783,0.478445113,0.258786619,-0.393372953,0.998969316,0.456327111,0.258146405,-0.369358063,0.999343455,0.454261094,0.258245796,-0.369519711,0.999465883,0.452124178,0.258293867,-0.369525075,0.999341547,0.50473249,0.265967041,-0.299668223,0.999119818,0.465098321,0.264651895,-0.17991972,0.999335229,0.464974254,0.280477047,-0.366582036,0.999290347,0.451130658,0.280457169,-0.33238861,0.999040663,0.588701487,0.332137287,-0.228645444,0.99957186,0.409412771,0.332498312,-0.094288811,0.999563038,0.732753873,0.32218343,-0.281740129,0.998597443,0.268202066,0.330364168,-0.101467274,0.994228482,0.857179642,0.308821946,-0.403225601,0.987533927,0.134907365,0.314179182,-0.265700847,0.987189353,0.898365974,0.308928847,-0.428576529,0.963351846,0.094290555,0.306768507,-0.296499431,0.96372962,0.905594528,0.307693541,-0.486292779,0.967404127,0.09202832,0.304318726,-0.357679546,0.969351947,0.888769686,0.308991611,-0.43602246,0.969979167,0.10545937,0.308835566,-0.301246047,0.976261973,0.581101,0.508716464,-0.078764878,0.994174421,0.468454361,0.511518478,0.078391179,0.997301936,0.735825837,0.602102339,-0.272737414,0.996911705,0.290414631,0.558173418,-0.158313453,0.991397023,0.872665942,0.698548615,-0.034036864,0.996287227,0.291328967,0.690362096,0.11777164,0.991600513,0.88474369,0.710618198,-0.018132308,0.95921725,0.313913882,0.712977231,0.137625322,0.985052228,0.890341401,0.732978582,-0.230547994,0.987973332,0.195963651,0.717640162,-0.010451279,0.971389174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.55900234,0.296855032,-0.174159512,0.999983311,0.556653023,0.280276716,-0.146832988,0.999970913,0.55743283,0.280110151,-0.146891057,0.999969006,0.558028638,0.279851079,-0.146974742,0.999966502,0.550353825,0.280562133,-0.169546783,0.999972582,0.547156572,0.280788064,-0.169628918,0.999969602,0.543486595,0.28119868,-0.169626251,0.999960899,0.547318816,0.287262052,-0.024972754,0.9999578,0.527006686,0.290488631,-0.130105004,0.999965787,0.558117151,0.315220356,-0.131427109,0.999906421,0.551342547,0.318071306,-0.161925256,0.99992013,0.575199306,0.38247788,0.034883723,0.999760449,0.47383216,0.376989931,-0.132267341,0.999678493,0.662669301,0.346238822,0.024276182,0.995265961,0.380516142,0.35521093,-0.180359587,0.99791187,0.724488974,0.314159214,-0.085907176,0.994926929,0.304742306,0.314731985,-0.25589633,0.992603242,0.746197462,0.302853465,-0.106115334,0.981068432,0.283372045,0.302274436,-0.281494915,0.977095366,0.748417377,0.297302186,-0.139285758,0.983818591,0.281338841,0.299358249,-0.313543648,0.979728401,0.740908682,0.302203774,-0.10700579,0.985776126,0.287819833,0.305047154,-0.274511904,0.976520598,0.539429367,0.63284272,0.066059738,0.999087811,0.476248294,0.637712896,-0.066113517,0.998590648,0.660808921,0.658993423,-0.092429876,0.995210588,0.379162222,0.761742234,-0.145931974,0.99915874,0.659533381,0.853303075,-0.007244221,0.995732129,0.279732555,0.872981787,-0.115366571,0.999085188,0.644951403,0.888621211,-0.005250355,0.988788784,0.268537104,0.888894558,-0.117320515,0.971645832,0.71933043,0.890596688,-0.090722874,0.989546835,0.274356961,0.918032527,-0.23262006,0.994692028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.415602177,0.132943898,-0.314123958,0.999919653,0.426711112,0.111722112,-0.31362471,0.999572217,0.431679219,0.111811571,-0.313566983,0.999609411,0.437397361,0.112245195,-0.313600451,0.99945873,0.417988598,0.111322343,-0.286534727,0.999669909,0.416936815,0.110712416,-0.286629438,0.99969697,0.415964872,0.110208035,-0.286583513,0.999571621,0.459211618,0.121258229,-0.262600243,0.999539733,0.429901212,0.117335312,-0.131328344,0.999398828,0.427921295,0.157232583,-0.29356721,0.999375522,0.41656813,0.15530625,-0.255662829,0.998923719,0.525857449,0.232337326,-0.222745165,0.999603689,0.391240627,0.233081922,-0.057718888,0.999735534,0.643324554,0.225242779,-0.275969148,0.998840511,0.281686127,0.218054593,-0.047042452,0.988897741,0.742411852,0.21379967,-0.384123743,0.991940975,0.182021439,0.196270198,-0.215315536,0.986385822,0.771989822,0.209664285,-0.414524823,0.973681748,0.149142057,0.194321573,-0.24891527,0.965072691,0.775379717,0.205928698,-0.461200684,0.976892591,0.14496547,0.190020949,-0.296404898,0.970638812,0.766207397,0.210194767,-0.411510408,0.979513764,0.157547206,0.19217518,-0.245844141,0.978302598,0.510763764,0.569678247,-0.089474313,0.995102167,0.425976038,0.558393359,0.089195319,0.998191297,0.637412727,0.733856142,-0.222479343,0.997222781,0.281244636,0.591379225,-0.043467533,0.993875563,0.759122729,0.869576335,-0.134745449,0.996733665,0.288716793,0.859977067,0.101185307,0.990541041,0.772252202,0.88380754,-0.130893767,0.979138315,0.306038737,0.900435567,0.109473616,0.991027534,0.790891767,0.931885004,-0.290504426,0.990454614,0.21436584,0.914812446,0.024941675,0.975297987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.535542905,0.254731596,-0.198157713,0.999967217,0.545029819,0.238060296,-0.194750771,0.999814451,0.54824084,0.238297492,-0.194685176,0.999843717,0.551597655,0.23842898,-0.194674999,0.999794543,0.540451646,0.237111688,-0.171594143,0.99983108,0.54052037,0.236598819,-0.171674922,0.999856114,0.540673554,0.236003339,-0.171663046,0.999813259,0.568581343,0.247907385,-0.15378201,0.999803007,0.552040875,0.245470226,-0.040796526,0.999775946,0.544723511,0.270474911,-0.183016673,0.999723852,0.537652016,0.269666463,-0.150405467,0.999530315,0.62773031,0.340908825,-0.131121129,0.999669909,0.509785175,0.338506311,0.004720651,0.999801815,0.727585077,0.327042103,-0.17901589,0.998426437,0.421332061,0.323349029,0.017348841,0.995724201,0.815108657,0.323398709,-0.303206205,0.992788851,0.341945291,0.308075935,-0.123301581,0.995624483,0.840713561,0.322666287,-0.33646962,0.973798275,0.312984258,0.310256243,-0.156369746,0.981905103,0.843533635,0.316739857,-0.370901287,0.977663755,0.309221178,0.304971278,-0.195127189,0.984423697,0.833002269,0.31876123,-0.326711565,0.980346799,0.318879277,0.306534082,-0.150666058,0.987110734,0.621005297,0.602465451,-0.072704308,0.997354865,0.545622766,0.59931159,0.072703883,0.999226928,0.730275333,0.712475121,-0.168154165,0.998831213,0.433168769,0.640650392,-0.102576345,0.999163985,0.83222127,0.823181212,-0.014195126,0.99821943,0.438303202,0.841544509,0.067539163,0.997119546,0.842531502,0.838492274,-0.006439872,0.964002252,0.455637544,0.870517492,0.078091726,0.992082477,0.845286846,0.876023889,-0.164709181,0.994449735,0.383083642,0.897839367,-0.012953691,0.992933869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.464677185,0.160782844,-0.296686858,0.999967098,0.476447314,0.142112494,-0.293926775,0.999747694,0.480426133,0.142659515,-0.293921858,0.999750078,0.484775424,0.143146873,-0.293968081,0.999687433,0.47000581,0.140052974,-0.274969518,0.99979943,0.469076693,0.138944238,-0.275070399,0.999784172,0.468093574,0.137521267,-0.275071591,0.999762833,0.502913117,0.154575408,-0.228833839,0.999706805,0.477295518,0.146369547,-0.136165783,0.99977988,0.471620858,0.184835389,-0.270076185,0.999704182,0.462956965,0.181203067,-0.243375689,0.999654531,0.560863853,0.275042087,-0.153778046,0.999615073,0.432931483,0.263209254,-0.068932675,0.99985373,0.659279585,0.293103278,-0.193866432,0.997713208,0.332905173,0.276898563,-0.063321717,0.991592765,0.754015863,0.284934729,-0.284938902,0.986211658,0.242620856,0.266246974,-0.19225882,0.987849116,0.779480457,0.282686114,-0.302081227,0.959470868,0.216023207,0.26911369,-0.214731887,0.962528586,0.78549403,0.27484253,-0.343941361,0.96657306,0.214491069,0.26455006,-0.259135932,0.969452441,0.774363756,0.27742213,-0.307706118,0.970433891,0.223840043,0.265468121,-0.218016252,0.975629866,0.525086939,0.605663478,-0.043930285,0.994333029,0.445726991,0.590738356,0.043755237,0.998638928,0.628717422,0.766167521,-0.158140868,0.993846118,0.314516068,0.657037616,-0.140405089,0.995931685,0.733273566,0.908805847,-0.0003057,0.993134737,0.322305322,0.896400809,0.042944014,0.993264675,0.745530009,0.925606191,0.009397303,0.9439978,0.338383198,0.93759793,0.056214802,0.985855758,0.7484743,0.963519335,-0.128627121,0.976857543,0.256027162,0.937379301,-0.043838259,0.974502802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.43029052,0.131656379,-0.221389994,0.999976158,0.447046578,0.115266621,-0.226472512,0.999866009,0.451288342,0.115436792,-0.226400793,0.999895453,0.455969781,0.115486383,-0.226390868,0.999852061,0.441303253,0.114937842,-0.186780095,0.999894261,0.44163847,0.114957571,-0.18688871,0.999925733,0.442006946,0.114889443,-0.186833993,0.999897003,0.483461678,0.130129963,-0.217008591,0.999850035,0.460041881,0.129523188,-0.026652275,0.999869227,0.438086838,0.153660387,-0.218521819,0.999728858,0.429499865,0.153776795,-0.163474768,0.999568045,0.579413831,0.259350151,-0.210453272,0.999610722,0.398009658,0.25944829,0.012593531,0.999661207,0.71904999,0.23283565,-0.308601797,0.998499036,0.267659128,0.240770474,0.026449138,0.983034074,0.845476806,0.214628577,-0.427605093,0.989631772,0.13796556,0.220995039,-0.167119786,0.981983304,0.887598336,0.215161353,-0.466919363,0.967826068,0.0959801,0.218569845,-0.204982609,0.957145393,0.891078532,0.208995968,-0.519358456,0.970639586,0.091262043,0.214882374,-0.266529948,0.964666724,0.876713216,0.210973203,-0.461011857,0.973944485,0.105106771,0.218810856,-0.206898794,0.974229157,0.558652699,0.592233419,-0.115171,0.993953645,0.452361256,0.586723089,0.114907511,0.998297036,0.715666413,0.744318068,-0.26445058,0.998638213,0.257508636,0.615146875,-0.107108049,0.996701539,0.879545689,0.879826069,-0.151932433,0.99867177,0.271913737,0.868660212,0.047459722,0.995736599,0.903817534,0.893363535,-0.148911476,0.985661566,0.293573707,0.91394949,0.055474419,0.994315803,0.885622501,0.947743833,-0.359732747,0.996190071,0.171391219,0.907364309,-0.057660475,0.989230454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.453390598,0.289676428,-0.252311379,0.999833703,0.459648788,0.271147549,-0.239698455,0.999314666,0.462258965,0.27040121,-0.239685178,0.998974562,0.465029061,0.269849211,-0.23971653,0.998796225,0.455984026,0.271991134,-0.229981706,0.999623775,0.455708086,0.27199468,-0.230048567,0.999555886,0.455538094,0.271964669,-0.230068415,0.999679446,0.482850164,0.278328568,-0.144177184,0.99833256,0.466691315,0.278761476,-0.096094847,0.999583423,0.46045512,0.308742285,-0.216017276,0.998866081,0.455180258,0.307372093,-0.202180296,0.999305129,0.532428741,0.377214402,-0.086119592,0.997705877,0.432101905,0.37365061,-0.024131261,0.999923348,0.583753228,0.416758478,-0.10401658,0.960170925,0.359818995,0.37421456,-0.023749989,0.995239854,0.627902806,0.390402824,-0.179387197,0.811587036,0.287830472,0.370910615,-0.149190649,0.990269423,0.639914632,0.379003346,-0.199320465,0.637841165,0.264986157,0.374473691,-0.17758736,0.963820398,0.640516043,0.3717767,-0.217430547,0.65814811,0.262537718,0.372165143,-0.206367582,0.969243109,0.635089636,0.378346503,-0.193533093,0.698593438,0.27107203,0.372539341,-0.168870121,0.975072682,0.519557238,0.641517937,-0.046631705,0.998781502,0.459454954,0.63731581,0.046591353,0.99987185,0.582722425,0.758878767,-0.065666944,0.997985601,0.364009619,0.689053237,-0.090567634,0.999016523,0.660054028,0.86055398,0.13882874,0.995805502,0.355367213,0.876371503,0.065140434,0.997691751,0.670958996,0.885953426,0.15531987,0.962149143,0.365333885,0.905875623,0.076256357,0.993141115,0.666831255,0.910405457,0.056046255,0.988140464,0.30574432,0.905920088,-0.006211083,0.993401468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.549816728,0.169121921,-0.516269386,0.999995947,0.566675246,0.147403449,-0.468176067,0.999989033,0.57633245,0.147016406,-0.468128324,0.999982476,0.587909818,0.146659166,-0.468200237,0.999978185,0.535031199,0.14749518,-0.470038593,0.999994874,0.523753941,0.146695465,-0.470259309,0.999994516,0.514606357,0.146086365,-0.470325023,0.999994516,0.610627115,0.156245202,-0.164765984,0.999981403,0.503469229,0.155190557,-0.187305331,0.999994397,0.571022153,0.191738993,-0.403572679,0.999975562,0.532616913,0.190915525,-0.411072165,0.999984264,0.670718014,0.259795725,0.057833396,0.999656439,0.449183553,0.251830816,-0.202215925,0.999982476,0.786316395,0.298515201,0.266234875,0.883900642,0.322408497,0.264402419,-0.871143937,0.977623641,0.887413383,0.336832613,0.400439948,0.918041527,0.181839421,0.266491055,-1.71716857,0.968649805,0.915259421,0.339721441,0.450815976,0.864265382,0.130299985,0.275238097,-1.866050363,0.943801284,0.911336899,0.33980906,0.382579297,0.876448333,0.140770167,0.277407229,-1.884137154,0.952915251,0.898899794,0.34074831,0.377900004,0.868539691,0.163413912,0.277685791,-1.756135464,0.95181042,0.600981236,0.568827391,0.055211134,0.999850512,0.455355734,0.55889219,-0.055414695,0.999994755,0.660686851,0.7035712,0.424301118,0.990228057,0.337448299,0.708100915,-0.567702711,0.99939692,0.759820223,0.825949132,1.115200639,0.985453725,0.324136078,0.918304324,-0.381920695,0.999142766,0.752235591,0.852975368,1.168383718,0.927934527,0.348931611,0.950193405,-0.376014322,0.984508753,0.847922444,0.877493143,0.961004615,0.968038559,0.219162166,0.967534304,-0.699254632,0.996964633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.495168775,0.12660569,-0.1295982,0.999949694,0.50498116,0.103819169,-0.136315301,0.999819815,0.507762313,0.103530884,-0.136290044,0.999859333,0.51072824,0.103139281,-0.136297643,0.999831676,0.501703918,0.1031923,-0.102622591,0.999818981,0.502170742,0.102350175,-0.102687158,0.999864936,0.50274235,0.101325274,-0.102677092,0.999816597,0.531114161,0.115478814,-0.148016602,0.999809206,0.51984781,0.113979734,0.012036888,0.999647975,0.501906633,0.147376031,-0.135426164,0.999682069,0.497109592,0.147904783,-0.0890714,0.999254167,0.600264609,0.261698544,-0.158193305,0.999683619,0.483557701,0.251889795,0.046280529,0.999367177,0.709501743,0.262001812,-0.219688684,0.996991515,0.381957889,0.239413053,0.076046661,0.9676193,0.8007375,0.292361021,-0.31692329,0.980985463,0.282071263,0.222600013,-0.058060363,0.970294774,0.828612089,0.293943942,-0.345303446,0.953074932,0.252526224,0.214547262,-0.083349124,0.941252291,0.832490861,0.289738715,-0.386726648,0.955775559,0.248454258,0.212051243,-0.129221484,0.95128566,0.821410537,0.292205185,-0.340277553,0.957111239,0.258132219,0.217277735,-0.087261759,0.964758754,0.599831462,0.610832334,-0.08890681,0.993599296,0.523835421,0.610290051,0.088651359,0.997730911,0.719913125,0.756836116,-0.20279175,0.998987138,0.394929379,0.616101563,-0.04061446,0.995450914,0.851984799,0.882074773,-0.144781604,0.998959541,0.392493725,0.87483716,0.056916699,0.994692028,0.882087648,0.902363837,-0.144723922,0.986987233,0.409677565,0.921955228,0.061240129,0.993356526,0.844860375,0.940916359,-0.302601457,0.996253967,0.32036823,0.923814595,-0.017475626,0.98825115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.356577635,0.572820902,0.090257496,0.998773158,0.351985961,0.56505549,0.078762539,0.999242902,0.349210173,0.564966679,0.078660913,0.999337375,0.346322358,0.564944983,0.078659803,0.999536633,0.35791859,0.565978825,0.062063545,0.99950552,0.359244823,0.566483319,0.062059533,0.999500036,0.360406011,0.567008615,0.061932761,0.99956578,0.340266883,0.57061851,0.047337957,0.999144673,0.358331501,0.57150197,-0.029245332,0.999145746,0.351348758,0.581091106,0.083789103,0.996542275,0.357897282,0.581846714,0.061623208,0.996816099,0.315513015,0.618982196,0.074817091,0.996417165,0.365438581,0.614237785,-0.09603364,0.999499083,0.241495147,0.631375015,0.092443913,0.962731838,0.431701064,0.617895424,-0.144422084,0.999139071,0.1868366,0.628572702,0.084056996,0.950629115,0.496984243,0.615602136,-0.144635066,0.980243921,0.166698053,0.633118868,0.076962061,0.932954252,0.516979218,0.617553532,-0.167955205,0.961187124,0.166884318,0.629246593,0.073188543,0.928923547,0.515696526,0.614948153,-0.157227948,0.958298743,0.173976019,0.62861073,0.083597817,0.876389027,0.507948697,0.615160763,-0.137709022,0.928978503,0.343157649,0.758979738,0.064419307,0.997151434,0.352962762,0.759178281,-0.064670265,0.998040855,0.254891813,0.819986045,0.076787874,0.983645439,0.448574722,0.791549444,-0.014443737,0.996759832,0.179777622,0.876433849,0.102742553,0.981780469,0.450996697,0.879987717,0.017081393,0.994574249,0.189098746,0.88765204,0.105533533,0.98561281,0.442127347,0.892863929,0.020561533,0.99085325,0.177331254,0.881703496,0.081930861,0.978194296,0.481276512,0.876811922,-0.006156822,0.989654303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.369575381,0.369999975,-0.115052581,0.998956919,0.384201258,0.356082946,-0.143894732,0.99927479,0.38775745,0.356882632,-0.143842146,0.999099374,0.391598344,0.357833445,-0.143828377,0.999285758,0.383185804,0.354038358,-0.083446793,0.999046385,0.385808557,0.353373498,-0.083304323,0.998484313,0.388778538,0.35282144,-0.083263025,0.998660088,0.418829411,0.367418706,-0.231095538,0.998978138,0.415539712,0.364680022,0.053080156,0.997589588,0.379292071,0.384455293,-0.145713344,0.995459735,0.376002073,0.383108646,-0.063748904,0.994043887,0.443519443,0.421879798,-0.361936659,0.998658657,0.422240943,0.415454328,0.168330565,0.993383706,0.440392286,0.300396621,-0.575089872,0.997613192,0.429679722,0.301984161,0.229647428,0.176651016,0.468093395,0.192205548,-0.578891814,0.989877641,0.465064526,0.200160727,0.048196699,0.444637716,0.477236539,0.162551939,-0.646847129,0.978356898,0.478090614,0.170686215,0.01191496,0.477855891,0.488891721,0.164739102,-0.615472555,0.974064112,0.48579973,0.170792043,-0.006498622,0.472431332,0.487448841,0.174306512,-0.57035315,0.963713109,0.482834667,0.181456536,0.026680037,0.51008153,0.471872985,0.634183645,-0.178224832,0.999491811,0.41361177,0.629282594,0.178010881,0.999633431,0.622431397,0.718797326,-0.223994941,0.999444306,0.224630415,0.618821442,0.002342084,0.989811718,0.786421061,0.77651155,-0.07049083,0.999280393,0.228669733,0.781223893,0.164320305,0.990817666,0.811715722,0.779486179,-0.060038958,0.993824959,0.254136741,0.807958782,0.173056349,0.98793751,0.809852958,0.815493941,-0.22842367,0.997503102,0.135310084,0.807774484,0.099328712,0.979183257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrior2,0.469699651,0.233091831,-0.255163699,0.999975324,0.482702464,0.213271737,-0.252543211,0.999857783,0.488041341,0.212425679,-0.252544135,0.999881268,0.493559331,0.211565763,-0.252580822,0.999826491,0.474203944,0.214042425,-0.228022844,0.999884129,0.473139077,0.213713408,-0.22810182,0.999916553,0.472345918,0.213197142,-0.228063226,0.99986279,0.514715433,0.220883965,-0.210956275,0.99981612,0.490552872,0.219581336,-0.09403757,0.999800503,0.48204124,0.252294421,-0.240121648,0.999797523,0.470726013,0.252259374,-0.206392258,0.999703825,0.580923855,0.333827823,-0.185063139,0.999804795,0.441511035,0.338453561,-0.041041691,0.99981159,0.703822255,0.315399498,-0.224462077,0.999067247,0.330628097,0.360874385,-0.034766778,0.982003391,0.816136181,0.311215609,-0.332545131,0.993514419,0.231163412,0.34781611,-0.185584292,0.982955277,0.847862542,0.311091602,-0.358856648,0.979102433,0.196948647,0.351251513,-0.213766143,0.961328268,0.851846516,0.309339553,-0.403246254,0.981790006,0.194939941,0.348098934,-0.259138286,0.967507601,0.839131236,0.311990678,-0.35843268,0.983005583,0.207495779,0.34806639,-0.213588476,0.974902511,0.578834772,0.632887542,-0.073621131,0.998182058,0.494641304,0.636731744,0.073238701,0.999259412,0.714944661,0.774805069,-0.143776089,0.998647988,0.336727619,0.645549953,-0.137083277,0.996275902,0.852067351,0.901620686,-0.023125026,0.998701811,0.314511359,0.894340396,-0.032500323,0.996131182,0.866280735,0.919123948,-0.01510313,0.988878608,0.328547388,0.935698092,-0.026683083,0.995206416,0.889262557,0.95334208,-0.168325722,0.995723367,0.245123357,0.942369044,-0.122803025,0.990937293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
